event_id,match,date,minute,arg_fouls,opp_fouls,arg_cards,opp_cards,opta_lines,opta_foul_lines,opta_card_lines,media_lines,any_activity
760433,ARG-ALG GS,2026-06-17,51,1,0,0,0,3,2,0,0,1
760433,ARG-ALG GS,2026-06-17,52,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,53,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,54,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,55,1,0,0,0,4,2,0,0,1
760433,ARG-ALG GS,2026-06-17,56,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,57,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,58,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,59,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,60,0,0,0,0,2,0,0,0,1
760433,ARG-ALG GS,2026-06-17,61,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,62,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,63,0,1,0,0,2,2,0,0,1
760433,ARG-ALG GS,2026-06-17,64,0,1,0,0,5,2,0,0,1
760433,ARG-ALG GS,2026-06-17,65,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,66,0,0,0,0,2,0,0,0,1
760433,ARG-ALG GS,2026-06-17,67,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,68,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,69,0,0,0,0,2,0,0,0,1
760433,ARG-ALG GS,2026-06-17,70,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,71,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,72,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,73,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,74,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,75,0,1,0,0,2,2,0,0,1
760433,ARG-ALG GS,2026-06-17,76,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,77,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,78,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,79,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,80,0,0,0,0,2,0,0,0,1
760433,ARG-ALG GS,2026-06-17,81,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,82,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,83,2,0,0,0,4,4,0,0,1
760433,ARG-ALG GS,2026-06-17,84,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,85,1,0,0,0,2,2,0,0,1
760433,ARG-ALG GS,2026-06-17,86,0,0,0,0,1,0,0,0,1
760433,ARG-ALG GS,2026-06-17,87,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,88,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,89,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,90,1,0,0,0,5,2,0,0,1
760433,ARG-ALG GS,2026-06-17,91,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,92,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,93,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,94,0,0,0,0,0,0,0,0,0
760433,ARG-ALG GS,2026-06-17,95,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,0,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,1,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,2,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,3,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,4,0,1,0,0,3,2,0,0,1
760456,ARG-AUT GS,2026-06-22,5,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,6,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,7,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,8,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,9,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,10,0,1,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,11,1,0,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,12,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,13,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,14,1,0,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,15,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,16,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,17,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,18,0,1,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,19,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,20,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,21,1,0,0,0,3,2,0,0,1
760456,ARG-AUT GS,2026-06-22,22,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,23,0,0,0,0,4,0,0,0,1
760456,ARG-AUT GS,2026-06-22,24,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,25,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,26,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,27,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,28,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,29,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,30,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,31,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,32,1,0,0,0,3,2,0,0,1
760456,ARG-AUT GS,2026-06-22,33,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,34,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,35,1,0,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,36,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,37,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,38,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,39,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,40,0,0,0,1,1,0,1,0,1
760456,ARG-AUT GS,2026-06-22,41,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,42,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,43,0,1,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,44,1,0,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,45,2,0,0,0,7,4,0,0,1
760456,ARG-AUT GS,2026-06-22,46,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,47,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,48,0,1,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,49,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,50,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,51,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,52,0,1,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,53,1,0,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,54,1,0,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,55,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,56,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,57,0,1,0,0,3,2,0,0,1
760456,ARG-AUT GS,2026-06-22,58,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,59,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,60,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,61,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,62,0,0,0,0,2,0,0,0,1
760456,ARG-AUT GS,2026-06-22,63,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,64,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,65,0,0,0,0,2,0,0,0,1
760456,ARG-AUT GS,2026-06-22,66,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,67,0,0,0,0,2,0,0,0,1
760456,ARG-AUT GS,2026-06-22,68,0,0,0,0,2,0,0,0,1
760456,ARG-AUT GS,2026-06-22,69,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,70,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,71,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,72,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,73,0,0,0,0,2,0,0,0,1
760456,ARG-AUT GS,2026-06-22,74,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,75,0,1,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,76,0,1,1,1,4,2,2,0,1
760456,ARG-AUT GS,2026-06-22,77,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,78,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,79,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,80,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,81,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,82,0,0,0,0,2,0,0,0,1
760456,ARG-AUT GS,2026-06-22,83,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,84,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,85,0,0,0,0,1,0,0,0,1
760456,ARG-AUT GS,2026-06-22,86,0,0,0,0,2,0,0,0,1
760456,ARG-AUT GS,2026-06-22,87,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,88,0,1,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,89,1,0,0,0,2,2,0,0,1
760456,ARG-AUT GS,2026-06-22,90,1,3,1,0,15,8,1,0,1
760456,ARG-AUT GS,2026-06-22,91,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,92,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,93,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,94,0,0,0,0,0,0,0,0,0
760456,ARG-AUT GS,2026-06-22,95,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,0,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,1,1,0,0,0,2,2,0,0,1
760483,JOR-ARG GS,2026-06-28,2,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,3,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,4,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,5,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,6,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,7,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,8,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,9,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,10,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,11,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,12,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,13,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,14,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,15,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,16,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,17,0,1,0,1,3,3,1,0,1
760483,JOR-ARG GS,2026-06-28,18,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,19,0,0,0,0,1,1,0,0,1
760483,JOR-ARG GS,2026-06-28,20,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,21,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,22,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,23,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,24,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,25,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,26,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,27,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,28,0,1,0,0,4,2,0,0,1
760483,JOR-ARG GS,2026-06-28,29,0,0,0,0,2,0,0,0,1
760483,JOR-ARG GS,2026-06-28,30,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,31,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,32,1,0,0,0,2,2,0,0,1
760483,JOR-ARG GS,2026-06-28,33,1,0,0,0,2,2,0,0,1
760483,JOR-ARG GS,2026-06-28,34,1,0,0,0,2,2,0,0,1
760483,JOR-ARG GS,2026-06-28,35,0,0,0,0,3,0,0,0,1
760483,JOR-ARG GS,2026-06-28,36,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,37,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,38,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,39,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,40,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,41,0,1,0,0,2,2,0,0,1
760483,JOR-ARG GS,2026-06-28,42,1,0,0,0,2,2,0,0,1
760483,JOR-ARG GS,2026-06-28,43,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,44,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,45,0,3,0,0,12,4,0,0,1
760483,JOR-ARG GS,2026-06-28,46,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,47,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,48,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,49,1,1,0,0,4,4,0,0,1
760483,JOR-ARG GS,2026-06-28,50,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,51,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,52,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,53,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,54,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,55,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,56,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,57,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,58,0,0,0,0,0,0,0,0,0
760483,JOR-ARG GS,2026-06-28,59,0,0,0,0,1,0,0,0,1
760483,JOR-ARG GS,2026-06-28,60,0,0,0,0,2,0,0,0,1
760483,JOR-ARG GS,2026-06-28,61,0,0,0,0,2,0,0,0,1
